ID1,HHID,NRO_ORDEN,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2019,"301004501",1,1,88,10,2019,nan
2019,"301100201",1,1,75,10,2018,nan
2019,"301105201",1,1,48,4,2018,nan
2019,"301202901",1,1,90,6,2019,nan
2019,"301204901",1,1,85,8,2015,nan
2019,"301207901",1,1,71,1,2016,nan
2019,"301300701",1,2,79,6,2019,nan
2019,"301307401",1,1,80,6,2018,nan
2019,"301403401",1,1,97,9,2016,nan
2019,"301510601",1,2,78,2,2017,nan
2019,"301606601",1,2,17,9,2017,4
2019,"301607001",1,1,12,9,2016,nan
2019,"301610201",1,2,84,9,2018,nan
2019,"301700701",1,1,72,12,2015,nan
2019,"301707901",1,2,84,12,2018,nan
2019,"301800201",1,2,82,4,2016,nan
2019,"301906701",1,2,0,3,2017,nan
2019,"301912901",1,1,68,9,2016,nan
2019,"302001001",1,2,67,6,2017,nan
2019,"302112001",1,1,28,7,2014,nan
2019,"302202201",1,2,83,8,2017,nan
2019,"302300501",1,1,65,8,2015,nan
2019,"302410201",1,1,83,11,2017,nan
2019,"302413301",1,2,82,12,2014,nan
2019,"302505501",1,2,94,4,2016,nan
2019,"302506001",1,2,84,11,2015,nan
2019,"302506001",2,2,58,9,2019,nan
2019,"302601801",1,1,79,1,2015,nan
2019,"302703601",1,2,80,8,2016,nan
2019,"302706901",1,1,81,6,2018,nan
2019,"302800701",1,1,72,11,2018,nan
2019,"303100601",1,2,75,11,2018,nan
2019,"303207801",1,2,81,6,2018,nan
2019,"303310801",1,1,79,10,2016,nan
2019,"303506601",1,2,0,10,2015,nan
2019,"303700701",1,1,93,4,2018,nan
2019,"303714701",1,2,3,5,2015,nan
2019,"303807001",1,2,40,7,2016,4
2019,"304201701",1,2,97,11,2018,nan
2019,"304300401",1,1,85,4,2018,nan
2019,"304309901",1,2,103,5,2016,nan
2019,"304401401",1,1,60,7,2014,nan
2019,"304407401",1,1,51,10,2017,nan
2019,"304415801",1,1,64,12,2018,nan
2019,"304503101",1,2,27,5,2017,4
2019,"304504001",1,2,84,12,2016,nan
2019,"304504001",2,1,81,8,2018,nan
2019,"304505701",1,1,36,11,2019,nan
2019,"304606801",1,1,59,11,2018,nan
2019,"304607001",1,2,103,2,2015,nan
2019,"304707401",1,1,70,6,2015,nan
2019,"305200901",1,2,68,4,2018,nan
2019,"305213801",1,2,69,3,2018,nan
2019,"305308801",1,2,51,6,2017,nan
2019,"305808501",1,2,45,9,2016,4
2019,"306003601",1,2,49,6,2018,4
2019,"306309801",1,2,78,8,2018,nan
2019,"306315601",1,1,75,6,2019,nan
2019,"306503601",1,2,80,5,2016,nan
2019,"306615901",1,1,28,1,2019,nan
2019,"306708801",1,1,66,8,2015,nan
2019,"307002101",1,2,47,3,2016,4
2019,"307100801",1,2,65,5,2016,nan
2019,"307101101",1,1,6,11,2017,nan
2019,"307314701",1,1,51,4,2014,nan
2019,"307710801",1,2,110,8,2015,nan
2019,"308010201",1,2,84,8,2019,nan
2019,"308011501",1,1,29,1,2016,nan
2019,"308301401",1,2,55,11,2016,nan
2019,"308310301",1,2,59,1,2018,nan
2019,"308400601",1,1,83,3,2016,nan
2019,"308513302",1,2,72,9,2014,nan
2019,"308607701",1,2,68,6,2019,nan
2019,"308903301",1,2,90,4,2017,nan
2019,"309013101",1,1,74,1,2019,nan
2019,"309213201",1,1,70,3,2016,nan
2019,"309301301",1,1,67,10,2019,nan
2019,"309316101",1,2,67,5,2019,nan
2019,"309406801",1,1,72,5,2014,nan
2019,"309511301",1,1,82,11,2018,nan
2019,"309702501",1,2,76,1,2018,nan
2019,"310004201",1,2,28,2,2018,3
2019,"310110401",1,1,85,3,2017,nan
2019,"310811801",1,1,57,4,2018,nan
2019,"312003001",1,2,0,7,2019,nan
2019,"312301601",1,2,80,11,2014,nan
2019,"312301701",1,1,89,10,2016,nan
2019,"312502201",1,2,69,11,2016,nan
2019,"312508401",1,2,68,9,2014,nan
2019,"312601201",1,2,0,10,2016,nan
2019,"312601301",1,2,53,5,2018,nan
2019,"312803501",1,1,99,9,2018,nan
2019,"312902201",1,2,65,1,2017,nan
2019,"312902801",1,2,58,4,2015,nan
2019,"312903001",1,1,84,2,2018,nan
2019,"313003401",1,1,82,10,2019,nan
2019,"313305401",1,1,46,5,2017,nan
2019,"313401501",1,1,54,6,2018,nan
2019,"313409801",1,2,48,1,2016,4
2019,"313502301",1,1,74,12,2018,nan
2019,"313511001",1,1,73,11,2015,nan
2019,"313608001",1,1,91,3,2018,nan
2019,"313608801",1,2,105,7,2015,nan
2019,"313703201",1,1,102,6,2017,nan
2019,"313706501",1,2,55,9,2015,nan
2019,"313706501",2,2,83,3,2019,nan
2019,"313708401",1,2,64,1,2016,nan
2019,"313708501",1,1,97,10,2014,nan
2019,"313811801",1,1,96,11,2018,nan
2019,"313902401",1,1,50,7,2019,nan
2019,"314005301",1,2,77,3,2015,nan
2019,"314105801",1,2,70,6,2014,nan
2019,"314114401",1,1,86,7,2018,nan
2019,"314204701",1,2,69,9,2016,nan
2019,"314211901",1,2,53,5,2015,nan
2019,"314212301",1,1,45,5,2018,nan
2019,"314512801",1,1,72,4,2014,nan
2019,"314615401",1,2,60,5,2015,nan
2019,"314714101",1,1,55,3,2019,nan
2019,"314809501",1,2,96,8,2017,nan
2019,"314900901",1,1,23,6,2014,nan
2019,"314905701",1,1,65,6,2014,nan
2019,"315003101",1,2,70,9,2018,nan
2019,"315101401",1,1,24,3,2016,nan
2019,"315400301",1,2,36,8,2015,4
2019,"315511901",1,1,11,11,2019,nan
2019,"316503501",1,2,87,3,2018,nan
2019,"316806501",1,1,72,5,2017,nan
2019,"317011001",1,1,60,9,2014,nan
2019,"317415301",1,1,28,11,2018,nan
2019,"317815101",1,2,65,9,2018,nan
2019,"318200401",1,1,55,5,2019,nan
2019,"318310201",1,2,0,3,2019,nan
2019,"318804301",1,1,91,1,2019,nan
2019,"319002101",1,2,83,4,2018,nan
2019,"319002801",1,2,1,12,2018,nan
2019,"319007001",1,1,33,3,2015,nan
2019,"319103601",1,2,40,6,2017,4
2019,"319305101",1,1,57,2,2015,nan
2019,"319409401",1,1,82,9,2017,nan
2019,"319600701",1,1,52,4,2015,nan
2019,"319607801",1,2,20,1,2015,4
2019,"319608801",1,1,69,9,2016,nan
2019,"319806301",1,1,60,12,2018,nan
2019,"319907901",1,1,78,6,2014,nan
2019,"320504601",1,1,60,6,2015,nan
2019,"320601801",1,2,71,11,2018,nan
2019,"320605901",1,1,74,4,2019,nan
2019,"320702201",1,2,78,5,2017,nan
2019,"320702201",2,1,50,3,2018,nan
2019,"320800301",1,2,70,9,2016,nan
2019,"320813001",1,1,53,10,2018,nan
2019,"320904501",1,1,76,6,2018,nan
2019,"320911601",1,1,82,8,2015,nan
2019,"321001501",1,2,28,5,2015,4
2019,"321311601",1,1,45,12,2018,nan
2019,"321311601",2,1,80,4,2019,nan
2019,"321313301",1,1,54,2,2017,nan
2019,"321406501",1,2,92,3,2014,nan
2019,"321411601",1,1,74,9,2019,nan
2019,"321704801",1,2,91,10,2015,nan
2019,"321709602",1,2,79,4,2016,nan
2019,"321802101",1,2,88,1,2017,nan
2019,"321806501",1,2,0,5,2015,nan
2019,"322007301",1,1,68,7,2015,nan
2019,"322215301",1,2,79,10,2018,nan
2019,"322501601",1,1,20,10,2018,nan
2019,"322504801",1,2,74,8,2017,nan
2019,"322600801",1,1,0,1,2017,nan
2019,"322702501",1,1,23,5,2014,nan
2019,"322809001",1,2,76,10,2016,nan
2019,"323002801",1,2,59,11,2018,nan
2019,"323504601",1,1,34,10,2017,nan
2019,"323803401",1,1,77,8,2016,nan
2019,"323810401",1,1,24,8,2014,nan
2019,"324103901",1,2,1,12,2016,nan
2019,"324400101",1,1,32,6,2016,nan
2019,"324405301",1,2,25,11,2017,1
2019,"324412201",1,1,68,1,2015,nan
2019,"324602101",1,2,8,11,2014,nan
2019,"324602801",1,1,0,4,2017,nan
2019,"324804701",1,1,64,10,2015,nan
2019,"324903401",1,1,66,6,2016,nan
2019,"325008101",1,1,60,2,2019,nan
2019,"325100101",1,2,14,6,2014,4
2019,"325101501",1,2,39,10,2018,4
2019,"325105401",1,1,6,6,2016,nan
2019,"325105501",1,1,28,6,2015,nan
2019,"325202601",1,2,76,12,2019,nan
2019,"325306801",1,1,0,10,2018,nan
2019,"325406101",1,2,4,8,2019,nan
2019,"325407201",1,1,0,6,2014,nan
