HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044
"0006127","PE6",6,127,2,6,345950,6,2010,1326,4,2,0,2,4,0,1,18,1,67,0,0,6,1,1,1,1,1,0,nan,20,nan,0,nan,1,421,2,1,0,1
"0006131","PE6",6,131,2,6,345950,6,2010,1326,3,0,0,3,3,0,1,18,1,66,0,0,6,1,1,1,1,1,0,nan,20,nan,0,nan,0,421,0,1,0,1
"0006136","PE6",6,136,1,6,345950,6,2010,1326,2,0,0,2,2,0,1,17,1,67,0,0,6,1,1,1,1,1,0,nan,20,nan,0,nan,0,421,0,1,0,1
"0006140","PE6",6,140,1,6,345950,6,2010,1326,3,0,0,3,3,0,1,18,1,66,0,0,6,1,1,1,1,1,0,nan,20,nan,0,nan,0,421,0,1,0,1
"0008001","PE6",8,1,2,8,381076,5,2010,1325,3,0,0,3,3,0,1,20,2,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008003","PE6",8,3,1,8,381076,5,2010,1325,3,1,0,3,3,0,1,26,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008005","PE6",8,5,2,8,381076,5,2010,1325,7,3,0,7,7,1,1,20,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,3,1,0,1
"0008007","PE6",8,7,1,8,381076,5,2010,1325,1,0,0,1,1,0,1,24,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008009","PE6",8,9,1,8,381076,5,2010,1325,4,1,0,4,4,1,1,20,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,1,1,0,1
"0008011","PE6",8,11,2,8,381076,5,2010,1325,5,2,0,5,4,0,1,25,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,2,1,0,1
"0008012","PE6",8,12,3,8,381076,5,2010,1325,6,1,0,6,6,0,1,24,2,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008014","PE6",8,14,2,8,381076,5,2010,1325,7,3,0,7,7,0,1,24,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,3,1,0,1
"0008016","PE6",8,16,2,8,381076,5,2010,1325,5,1,0,5,4,1,1,28,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,1,1,0,1
"0008018","PE6",8,18,1,8,381076,5,2010,1325,2,0,0,2,2,0,1,24,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008020","PE6",8,20,2,8,381076,5,2010,1325,5,1,0,5,5,0,1,23,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008022","PE6",8,22,1,8,381076,5,2010,1325,3,1,0,3,3,0,1,25,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008024","PE6",8,24,1,8,381076,6,2010,1326,1,0,0,1,1,0,1,28,2,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008026","PE6",8,26,2,8,381076,5,2010,1325,3,1,0,3,3,0,1,31,2,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008028","PE6",8,28,1,8,381076,5,2010,1325,7,2,0,6,7,1,1,21,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,2,1,0,1
"0008031","PE6",8,31,1,8,381076,5,2010,1325,4,0,0,3,4,0,1,24,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008033","PE6",8,33,1,8,381076,5,2010,1325,2,1,0,2,2,0,1,22,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008035","PE6",8,35,1,8,381076,6,2010,1326,1,0,0,1,1,0,1,30,2,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008037","PE6",8,37,1,8,381076,5,2010,1325,5,1,0,5,5,0,1,21,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008040","PE6",8,40,1,8,381076,5,2010,1325,3,1,0,3,3,1,1,30,2,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,1,1,0,1
"0008042","PE6",8,42,2,8,381076,5,2010,1325,4,1,0,4,4,1,1,22,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008043","PE6",8,43,2,8,381076,5,2010,1325,4,1,0,4,4,1,1,26,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,1,1,0,1
"0008045","PE6",8,45,2,8,381076,5,2010,1325,3,1,0,3,3,0,1,22,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008048","PE6",8,48,1,8,381076,5,2010,1325,1,0,0,1,1,0,1,24,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008050","PE6",8,50,2,8,381076,5,2010,1325,5,1,0,5,5,1,1,23,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,1,1,0,1
"0008052","PE6",8,52,2,8,381076,5,2010,1325,5,1,0,5,5,1,1,25,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,1,1,0,1
"0008054","PE6",8,54,2,8,381076,5,2010,1325,2,0,0,2,2,0,1,21,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008056","PE6",8,56,0,8,0,5,2010,1325,0,0,0,0,0,0,3,26,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,0,446,0,1,0,1
"0008059","PE6",8,59,2,8,381076,5,2010,1325,6,2,0,5,6,1,1,21,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,2,1,0,1
"0008061","PE6",8,61,8,8,381076,5,2010,1325,9,1,0,9,7,2,1,26,1,27,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,1,446,2,1,0,1
"0008063","PE6",8,63,2,8,381076,5,2010,1325,4,1,0,4,4,2,1,28,1,26,0,0,8,1,1,1,1,1,0,nan,1,nan,0,nan,2,446,1,1,0,1
"0013003","PE6",13,3,3,13,367472,4,2010,1324,7,0,0,7,0,0,1,2,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,2,1,0,1
"0013010","PE6",13,10,2,13,367472,4,2010,1324,3,1,0,3,3,1,1,2,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,1,2279,1,1,0,1
"0013016","PE6",13,16,1,13,367472,6,2010,1326,3,1,0,3,3,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013023","PE6",13,23,1,13,367472,4,2010,1324,1,1,0,1,1,0,1,2,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013030","PE6",13,30,1,13,367472,4,2010,1324,1,0,0,1,1,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013037","PE6",13,37,1,13,367472,4,2010,1324,4,0,0,4,4,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013043","PE6",13,43,1,13,367472,4,2010,1324,2,1,0,1,2,0,1,2,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013050","PE6",13,50,2,13,367472,4,2010,1324,4,2,0,4,4,0,1,2,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,2,1,0,1
"0013057","PE6",13,57,1,13,367472,4,2010,1324,2,0,0,2,2,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013063","PE6",13,63,1,13,367472,4,2010,1324,5,1,0,5,5,1,1,2,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,1,2279,1,1,0,1
"0013070","PE6",13,70,2,13,367472,4,2010,1324,2,1,0,2,2,0,1,2,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013077","PE6",13,77,1,13,367472,4,2010,1324,1,0,0,1,1,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013084","PE6",13,84,1,13,367472,4,2010,1324,6,2,0,5,6,1,1,2,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,1,2279,2,1,0,1
"0013090","PE6",13,90,1,13,367472,4,2010,1324,1,0,0,1,0,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013097","PE6",13,97,2,13,367472,4,2010,1324,3,1,0,2,3,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013104","PE6",13,104,1,13,367472,4,2010,1324,2,1,0,2,2,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013110","PE6",13,110,1,13,367472,4,2010,1324,1,0,0,1,1,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013117","PE6",13,117,2,13,367472,4,2010,1324,2,0,0,2,2,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013124","PE6",13,124,1,13,367472,4,2010,1324,2,0,0,2,1,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013131","PE6",13,131,2,13,367472,4,2010,1324,6,3,0,6,6,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,3,1,0,1
"0013137","PE6",13,137,0,13,0,4,2010,1324,0,0,0,0,0,0,6,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013144","PE6",13,144,2,13,367472,4,2010,1324,5,1,0,5,5,1,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,1,2279,1,1,0,1
"0013151","PE6",13,151,1,13,367472,4,2010,1324,3,0,0,3,3,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013157","PE6",13,157,2,13,367472,4,2010,1324,2,0,0,2,0,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013164","PE6",13,164,1,13,367472,4,2010,1324,5,2,0,5,5,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,2,1,0,1
"0013171","PE6",13,171,1,13,367472,4,2010,1324,3,0,0,3,2,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,1,1,0,1
"0013178","PE6",13,178,1,13,367472,4,2010,1324,4,0,0,3,4,0,1,1,1,27,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0013184","PE6",13,184,1,13,367472,4,2010,1324,1,0,0,1,1,0,1,1,1,26,0,0,13,2,1,1,2,3,0,nan,1,nan,0,nan,0,2279,0,1,0,1
"0016001","PE6",16,1,2,16,423067,6,2010,1326,7,1,0,7,7,1,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,1,391,1,1,0,1
"0016005","PE6",16,5,2,16,423067,6,2010,1326,3,1,0,3,3,1,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,1,391,1,1,0,1
"0016009","PE6",16,9,2,16,423067,6,2010,1326,4,1,0,4,4,1,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,1,1,0,1
"0016013","PE6",16,13,4,16,423067,6,2010,1326,6,2,0,6,6,0,1,25,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,2,1,0,1
"0016017","PE6",16,17,3,16,423067,6,2010,1326,3,2,0,3,3,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,2,1,0,1
"0016021","PE6",16,21,1,16,423067,6,2010,1326,2,0,0,2,2,0,1,25,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016025","PE6",16,25,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016031","PE6",16,31,1,16,423067,6,2010,1326,1,1,0,1,1,0,1,23,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,1,1,0,1
"0016034","PE6",16,34,1,16,423067,6,2010,1326,6,1,0,6,6,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,1,1,0,1
"0016038","PE6",16,38,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016042","PE6",16,42,2,16,423067,6,2010,1326,2,1,0,2,2,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,1,1,0,1
"0016046","PE6",16,46,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,25,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016050","PE6",16,50,2,16,423067,6,2010,1326,3,1,0,3,2,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,1,1,0,1
"0016054","PE6",16,54,2,16,423067,6,2010,1326,3,1,0,3,3,1,1,25,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,1,391,1,1,0,1
"0016058","PE6",16,58,1,16,423067,6,2010,1326,4,0,0,4,4,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016062","PE6",16,62,1,16,423067,6,2010,1326,6,0,0,6,6,0,1,23,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016066","PE6",16,66,0,16,0,7,2010,1327,0,0,0,0,0,0,6,1,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016070","PE6",16,70,2,16,423067,6,2010,1326,4,2,0,4,4,0,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,2,1,0,1
"0016074","PE6",16,74,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016078","PE6",16,78,2,16,423067,6,2010,1326,7,1,0,7,6,1,1,24,2,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,1,391,1,1,0,1
"0016082","PE6",16,82,1,16,423067,6,2010,1326,4,2,0,4,4,1,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,1,391,2,1,0,1
"0016087","PE6",16,87,1,16,423067,6,2010,1326,3,0,0,3,3,0,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016091","PE6",16,91,2,16,423067,6,2010,1326,2,0,0,2,2,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016095","PE6",16,95,1,16,423067,6,2010,1326,1,0,0,1,0,0,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016099","PE6",16,99,1,16,423067,6,2010,1326,2,0,0,2,2,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016103","PE6",16,103,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,24,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016107","PE6",16,107,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,28,1,27,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0016111","PE6",16,111,1,16,423067,6,2010,1326,1,0,0,1,1,0,1,26,1,26,0,0,16,2,1,1,2,3,0,nan,1,nan,0,nan,0,391,0,1,0,1
"0017009","PE6",17,9,2,17,188819,4,2010,1324,3,0,0,3,2,0,1,19,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,0,1,0,1
"0017010","PE6",17,10,1,17,188819,4,2010,1324,2,1,0,2,2,0,1,19,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017011","PE6",17,11,4,17,188819,4,2010,1324,6,1,0,6,6,1,1,19,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017012","PE6",17,12,1,17,188819,4,2010,1324,3,1,0,1,3,0,1,19,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017013","PE6",17,13,1,17,188819,4,2010,1324,2,0,0,2,1,0,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,0,1,0,1
"0017042","PE6",17,42,1,17,188819,4,2010,1324,6,1,0,6,6,1,1,19,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017043","PE6",17,43,2,17,188819,4,2010,1324,5,1,0,5,5,0,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017044","PE6",17,44,0,17,0,4,2010,1324,0,0,0,0,0,0,3,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,0,1,0,1
"0017045","PE6",17,45,1,17,188819,4,2010,1324,3,0,0,3,3,1,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,0,1,0,1
"0017046","PE6",17,46,5,17,188819,4,2010,1324,7,3,0,7,7,2,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,2,1968,3,1,0,1
"0017047","PE6",17,47,3,17,188819,4,2010,1324,3,1,0,3,2,0,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017055","PE6",17,55,2,17,188819,4,2010,1324,6,2,0,6,6,1,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,2,1,0,1
"0017056","PE6",17,56,1,17,188819,4,2010,1324,5,1,0,5,5,1,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017057","PE6",17,57,1,17,188819,4,2010,1324,4,0,0,4,4,0,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,0,1,0,1
"0017058","PE6",17,58,1,17,188819,4,2010,1324,4,1,0,4,4,0,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017059","PE6",17,59,1,17,188819,4,2010,1324,3,1,0,3,3,0,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017060","PE6",17,60,2,17,188819,4,2010,1324,7,1,0,7,4,0,1,20,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017061","PE6",17,61,1,17,188819,4,2010,1324,3,1,0,3,3,1,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017062","PE6",17,62,2,17,188819,4,2010,1324,7,1,0,7,7,1,1,21,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017071","PE6",17,71,2,17,188819,3,2010,1323,7,1,0,7,7,2,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017072","PE6",17,72,1,17,188819,4,2010,1324,3,1,0,3,3,1,1,21,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017073","PE6",17,73,2,17,188819,3,2010,1323,3,1,0,3,3,1,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017074","PE6",17,74,2,17,188819,4,2010,1324,4,1,0,4,4,2,1,21,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,2,1968,1,1,0,1
"0017075","PE6",17,75,5,17,188819,3,2010,1323,6,1,0,6,6,0,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,1,1,0,1
"0017076","PE6",17,76,1,17,188819,3,2010,1323,5,1,0,5,5,3,1,22,2,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,2,1968,1,1,0,1
"0017077","PE6",17,77,2,17,188819,3,2010,1323,8,1,0,8,8,2,1,20,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,2,1968,1,1,0,1
"0017078","PE6",17,78,1,17,188819,3,2010,1323,5,1,0,5,5,2,1,22,1,26,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,1,1968,1,1,0,1
"0017079","PE6",17,79,2,17,188819,3,2010,1323,3,2,0,3,3,0,1,21,1,27,0,0,17,2,1,1,2,3,0,nan,1,nan,0,nan,0,1968,2,1,0,1
"0018009","PE6",18,9,2,18,271547,3,2010,1323,5,1,0,3,4,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018010","PE6",18,10,1,18,271547,3,2010,1323,2,0,0,2,2,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018011","PE6",18,11,1,18,271547,3,2010,1323,6,1,0,6,6,2,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,1,1,0,1
"0018012","PE6",18,12,2,18,271547,3,2010,1323,4,1,0,4,4,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018013","PE6",18,13,2,18,271547,3,2010,1323,4,1,0,4,3,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018014","PE6",18,14,1,18,271547,3,2010,1323,1,0,0,1,1,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018015","PE6",18,15,2,18,271547,3,2010,1323,7,1,0,7,7,2,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,1,1,0,1
"0018016","PE6",18,16,1,18,271547,3,2010,1323,5,1,0,5,5,1,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,1,1,0,1
"0018041","PE6",18,41,1,18,271547,3,2010,1323,1,0,0,1,1,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018042","PE6",18,42,1,18,271547,3,2010,1323,4,1,0,4,4,1,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,1,1,0,1
"0018043","PE6",18,43,3,18,271547,3,2010,1323,12,2,0,12,10,4,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,3,2963,3,1,0,1
"0018044","PE6",18,44,1,18,271547,3,2010,1323,4,2,0,4,4,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,2,1,0,1
"0018045","PE6",18,45,2,18,271547,3,2010,1323,5,1,0,5,5,1,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,1,1,0,1
"0018046","PE6",18,46,1,18,271547,3,2010,1323,1,0,0,1,1,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018047","PE6",18,47,3,18,271547,3,2010,1323,4,1,0,4,3,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,2,1,0,1
"0018048","PE6",18,48,1,18,271547,3,2010,1323,7,1,0,7,6,1,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018073","PE6",18,73,4,18,271547,3,2010,1323,5,2,0,5,5,1,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,1,2963,2,1,0,1
"0018074","PE6",18,74,1,18,271547,3,2010,1323,2,0,0,2,2,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018075","PE6",18,75,1,18,271547,3,2010,1323,2,0,0,2,2,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018076","PE6",18,76,1,18,271547,3,2010,1323,1,1,0,1,1,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018077","PE6",18,77,2,18,271547,3,2010,1323,4,1,0,3,4,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018078","PE6",18,78,2,18,271547,3,2010,1323,8,1,0,8,8,3,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,3,2963,1,1,0,1
"0018079","PE6",18,79,3,18,271547,3,2010,1323,4,3,0,4,4,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,3,1,0,1
"0018080","PE6",18,80,1,18,271547,3,2010,1323,3,1,0,3,3,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0018105","PE6",18,105,2,18,271547,3,2010,1323,5,1,0,5,4,2,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,2,2963,1,1,0,1
"0018106","PE6",18,106,2,18,271547,3,2010,1323,2,0,0,2,2,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018107","PE6",18,107,1,18,271547,3,2010,1323,1,0,0,1,1,0,1,25,1,27,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,0,1,0,1
"0018108","PE6",18,108,1,18,271547,3,2010,1323,7,1,0,7,7,0,1,25,1,26,0,0,18,2,1,1,2,3,0,nan,1,nan,0,nan,0,2963,1,1,0,1
"0019009","PE6",19,9,1,19,306732,3,2010,1323,1,0,0,1,1,0,1,28,1,26,0,0,19,2,1,1,2,3,0,nan,1,nan,0,nan,0,2462,0,1,0,1
"0019010","PE6",19,10,2,19,306732,3,2010,1323,5,1,0,4,5,1,1,28,1,27,0,0,19,2,1,1,2,3,0,nan,1,nan,0,nan,1,2462,1,1,0,1
"0019011","PE6",19,11,2,19,306732,3,2010,1323,8,2,0,8,8,2,1,28,1,26,0,0,19,2,1,1,2,3,0,nan,1,nan,0,nan,2,2462,2,1,0,1
"0019012","PE6",19,12,1,19,306732,3,2010,1323,3,0,0,3,3,0,1,28,1,27,0,0,19,2,1,1,2,3,0,nan,1,nan,0,nan,0,2462,0,1,0,1
